,Unnamed: 0,Name,client,split_seed,forest_seed,c_central,cindex_on_global_model,global_c_index_mean,global_c_index_weighted,training_samples,test_samples,concordant_pairs
13,13,2_even,2,2,7,0.5896925858951175,0.6346153846153846,0.5815391913589256,0.5997554650938585,162.0,54.0,544.0
14,14,2_even,1,2,8,0.5927667269439422,0.5246679316888045,0.5820455043059407,0.6017338870667227,162.0,54.0,268.0
15,15,2_even,2,2,8,0.5927667269439422,0.6394230769230769,0.5820455043059407,0.6017338870667227,162.0,54.0,548.0
16,16,2_even,1,2,9,0.5893309222423146,0.5227703984819735,0.5798948146256021,0.5995928891578879,162.0,54.0,266.0
17,17,2_even,2,2,9,0.5893309222423146,0.6370192307692307,0.5798948146256021,0.5995928891578879,162.0,54.0,546.0
18,18,2_even,1,2,10,0.5871609403254973,0.5284629981024668,0.5779334221281565,0.5948302254020357,162.0,54.0,267.0
19,19,2_even,2,2,10,0.5871609403254973,0.6274038461538461,0.5779334221281565,0.5948302254020357,162.0,54.0,544.0
20,20,2_uneven,1,2,1,0.5913200723327305,0.5602836879432624,0.5754715143013016,0.5881060249237863,81.0,27.0,87.0
21,21,2_uneven,2,2,1,0.5913200723327305,0.5906593406593407,0.5754715143013016,0.5881060249237863,243.0,81.0,948.0
22,22,2_uneven,1,2,2,0.593128390596745,0.5531914893617021,0.5737569168420232,0.5909178654709341,81.0,27.0,86.0
23,23,2_uneven,2,2,2,0.593128390596745,0.5943223443223443,0.5737569168420232,0.5909178654709341,243.0,81.0,953.0
24,24,2_uneven,1,2,3,0.5822784810126582,0.5390070921985816,0.5602544618502066,0.5779983854874995,81.0,27.0,85.0
25,25,2_uneven,2,2,3,0.5822784810126582,0.5815018315018315,0.5602544618502066,0.5779983854874995,243.0,81.0,946.0
26,26,2_uneven,1,2,4,0.5826401446654611,0.5390070921985816,0.558728210323955,0.5751528927665644,81.0,27.0,86.0
27,27,2_uneven,2,2,4,0.5826401446654611,0.5784493284493285,0.558728210323955,0.5751528927665644,243.0,81.0,943.0
28,28,2_uneven,1,2,5,0.5844484629294756,0.5460992907801419,0.5650215623619879,0.5808842173646712,81.0,27.0,84.0
29,29,2_uneven,2,2,5,0.5844484629294756,0.583943833943834,0.5650215623619879,0.5808842173646712,243.0,81.0,955.0
30,30,2_uneven,1,2,6,0.5855334538878842,0.5460992907801419,0.5662425635829891,0.583074079735465,81.0,27.0,85.0
31,31,2_uneven,2,2,6,0.5855334538878842,0.5863858363858364,0.5662425635829891,0.583074079735465,243.0,81.0,949.0
32,32,2_uneven,1,2,7,0.5826401446654611,0.5531914893617021,0.5667361598212662,0.5780586577835581,81.0,27.0,84.0
33,33,2_uneven,2,2,7,0.5826401446654611,0.5802808302808303,0.5667361598212662,0.5780586577835581,243.0,81.0,940.0
34,34,2_uneven,1,2,8,0.586618444846293,0.5531914893617021,0.5679571610422675,0.5803068902919414,81.0,27.0,85.0
35,35,2_uneven,2,2,8,0.586618444846293,0.5827228327228328,0.5679571610422675,0.5803068902919414,243.0,81.0,954.0
36,36,2_uneven,1,2,9,0.5826401446654611,0.5602836879432624,0.5715032603330477,0.5808420951546028,81.0,27.0,87.0
37,37,2_uneven,2,2,9,0.5826401446654611,0.5827228327228328,0.5715032603330477,0.5808420951546028,243.0,81.0,951.0
38,38,2_uneven,1,2,10,0.586618444846293,0.5460992907801419,0.5638005611409866,0.5785999839016931,81.0,27.0,85.0
39,39,2_uneven,2,2,10,0.586618444846293,0.5815018315018315,0.5638005611409866,0.5785999839016931,243.0,81.0,952.0
40,40,3_even,1,2,1,0.6037974683544304,0.4729729729729729,0.5556178673825732,0.5922152465405061,108.0,21.0,40.0
41,41,3_even,2,2,1,0.6037974683544304,0.5952380952380952,0.5556178673825732,0.5922152465405061,108.0,21.0,64.0
42,42,3_even,3,2,1,0.6037974683544304,0.5986425339366516,0.5556178673825732,0.5922152465405061,108.0,66.0,712.0
43,43,3_even,1,2,2,0.6054249547920434,0.4729729729729729,0.5609112667936198,0.5909407154275509,108.0,21.0,40.0
44,44,3_even,2,2,2,0.6054249547920434,0.6142857142857143,0.5609112667936198,0.5909407154275509,108.0,21.0,65.0
45,45,3_even,3,2,2,0.6054249547920434,0.5954751131221719,0.5609112667936198,0.5909407154275509,108.0,66.0,706.0
46,46,3_even,1,2,3,0.5962025316455696,0.4459459459459459,0.5488856665327254,0.5818796661210379,108.0,21.0,39.0
47,47,3_even,2,2,3,0.5962025316455696,0.6142857142857143,0.5488856665327254,0.5818796661210379,108.0,21.0,64.0
48,48,3_even,3,2,3,0.5962025316455696,0.5864253393665159,0.5488856665327254,0.5818796661210379,108.0,66.0,710.0
49,49,3_even,1,2,4,0.5985533453887885,0.4729729729729729,0.5640930523283465,0.5840630673699037,108.0,21.0,41.0
50,50,3_even,2,2,4,0.5985533453887885,0.6333333333333333,0.5640930523283465,0.5840630673699037,108.0,21.0,65.0
51,51,3_even,3,2,4,0.5985533453887885,0.5859728506787331,0.5640930523283465,0.5840630673699037,108.0,66.0,708.0
52,52,3_even,1,2,5,0.6,0.4594594594594595,0.5523271817389465,0.5871681455942187,108.0,21.0,40.0
53,53,3_even,2,2,5,0.6,0.6047619047619047,0.5523271817389465,0.5871681455942187,108.0,21.0,65.0
54,54,3_even,3,2,5,0.6,0.5927601809954751,0.5523271817389465,0.5871681455942187,108.0,66.0,709.0
55,55,3_even,1,2,6,0.6007233273056057,0.4594594594594595,0.5499067263773146,0.5884266043519989,108.0,21.0,40.0
56,56,3_even,2,2,6,0.6007233273056057,0.5952380952380952,0.5499067263773146,0.5884266043519989,108.0,21.0,64.0
57,57,3_even,3,2,6,0.6007233273056057,0.5950226244343891,0.5499067263773146,0.5884266043519989,108.0,66.0,716.0
58,58,3_even,1,2,7,0.6007233273056057,0.4729729729729729,0.5568316862434509,0.5878442786963548,108.0,21.0,40.0
59,59,3_even,2,2,7,0.6007233273056057,0.6047619047619047,0.5568316862434509,0.5878442786963548,108.0,21.0,65.0
60,60,3_even,3,2,7,0.6007233273056057,0.5927601809954751,0.5568316862434509,0.5878442786963548,108.0,66.0,711.0
61,61,3_even,1,2,8,0.6025316455696202,0.4729729729729729,0.5598554598554599,0.5880407032181818,108.0,21.0,41.0
62,62,3_even,2,2,8,0.6025316455696202,0.6142857142857143,0.5598554598554599,0.5880407032181818,108.0,21.0,64.0
63,63,3_even,3,2,8,0.6025316455696202,0.5923076923076923,0.5598554598554599,0.5880407032181818,108.0,66.0,712.0
64,64,3_even,1,2,9,0.6018083182640145,0.4729729729729729,0.557435004493828,0.5894086842417525,108.0,21.0,40.0
65,65,3_even,2,2,9,0.6018083182640145,0.6047619047619047,0.557435004493828,0.5894086842417525,108.0,21.0,65.0
66,66,3_even,3,2,9,0.6018083182640145,0.5945701357466063,0.557435004493828,0.5894086842417525,108.0,66.0,709.0
67,67,3_even,1,2,10,0.5965641952983726,0.4729729729729729,0.5545692428045369,0.5817324359387909,108.0,21.0,41.0
68,68,3_even,2,2,10,0.5965641952983726,0.6047619047619047,0.5545692428045369,0.5817324359387909,108.0,21.0,64.0
69,69,3_even,3,2,10,0.5965641952983726,0.5859728506787331,0.5545692428045369,0.5817324359387909,108.0,66.0,704.0
70,70,3_uneven,1,2,1,0.5857142857142857,0.4864864864864865,0.5362268879349625,0.6023072061745322,64.0,21.0,47.0
71,71,3_uneven,2,2,1,0.5857142857142857,0.4923469387755102,0.5362268879349625,0.6023072061745322,97.0,32.0,91.0
72,72,3_uneven,3,2,1,0.5857142857142857,0.6298472385428907,0.5362268879349625,0.6023072061745322,163.0,55.0,561.0
73,73,3_uneven,1,2,2,0.5896925858951175,0.4864864864864865,0.54041164056692,0.605855089974535,64.0,21.0,47.0
74,74,3_uneven,2,2,2,0.5896925858951175,0.5025510204081632,0.54041164056692,0.605855089974535,97.0,32.0,89.0
75,75,3_uneven,3,2,2,0.5896925858951175,0.6321974148061105,0.54041164056692,0.605855089974535,163.0,55.0,562.0
76,76,3_uneven,1,2,3,0.5871609403254973,0.4864864864864865,0.5366185839788324,0.6038569170610139,64.0,21.0,41.0
77,77,3_uneven,2,2,3,0.5871609403254973,0.4923469387755102,0.5366185839788324,0.6038569170610139,97.0,32.0,94.0
78,78,3_uneven,3,2,3,0.5871609403254973,0.6310223266745005,0.5366185839788324,0.6038569170610139,163.0,55.0,563.0
79,79,3_uneven,1,2,4,0.5871609403254973,0.5,0.5395563043078571,0.5996798955439151,64.0,21.0,49.0
80,80,3_uneven,2,2,4,0.5871609403254973,0.4923469387755102,0.5395563043078571,0.5996798955439151,97.0,32.0,93.0
81,81,3_uneven,3,2,4,0.5871609403254973,0.6263219741480611,0.5395563043078571,0.5996798955439151,163.0,55.0,558.0
82,82,3_uneven,1,2,5,0.584629294755877,0.5,0.5411230884833369,0.6035657554521553,64.0,21.0,47.0
83,83,3_uneven,2,2,5,0.584629294755877,0.4923469387755102,0.5411230884833369,0.6035657554521553,97.0,32.0,93.0
84,84,3_uneven,3,2,5,0.584629294755877,0.6310223266745005,0.5411230884833369,0.6035657554521553,163.0,55.0,554.0
85,85,3_uneven,1,2,6,0.5896925858951175,0.4864864864864865,0.5419784247423999,0.6096973958049364,64.0,21.0,41.0
86,86,3_uneven,2,2,6,0.5896925858951175,0.5025510204081632,0.5419784247423999,0.6096973958049364,97.0,32.0,94.0
87,87,3_uneven,3,2,6,0.5896925858951175,0.63689776733255,0.5419784247423999,0.6096973958049364,163.0,55.0,556.0
88,88,3_uneven,1,2,7,0.587884267631103,0.4594594594594595,0.5350617920493697,0.6099480078568202,64.0,21.0,41.0
89,89,3_uneven,2,2,7,0.587884267631103,0.5076530612244898,0.5350617920493697,0.6099480078568202,97.0,32.0,92.0
90,90,3_uneven,3,2,7,0.587884267631103,0.6380728554641598,0.5350617920493697,0.6099480078568202,163.0,55.0,554.0
91,91,3_uneven,1,2,8,0.5886075949367089,0.5,0.5432154647993157,0.6051528870330148,64.0,21.0,48.0
92,92,3_uneven,2,2,8,0.5886075949367089,0.4974489795918367,0.5432154647993157,0.6051528870330148,97.0,32.0,93.0
93,93,3_uneven,3,2,8,0.5886075949367089,0.6321974148061105,0.5432154647993157,0.6051528870330148,163.0,55.0,557.0
94,94,3_uneven,1,2,9,0.587884267631103,0.4729729729729729,0.5340725596936777,0.6065769836722688,64.0,21.0,47.0
95,95,3_uneven,2,2,9,0.587884267631103,0.4923469387755102,0.5340725596936777,0.6065769836722688,97.0,32.0,95.0
96,96,3_uneven,3,2,9,0.587884267631103,0.63689776733255,0.5340725596936777,0.6065769836722688,163.0,55.0,565.0
97,97,3_uneven,1,2,10,0.5824593128390597,0.4864864864864865,0.5330933195840029,0.5949419196649346,64.0,21.0,43.0
98,98,3_uneven,2,2,10,0.5824593128390597,0.4923469387755102,0.5330933195840029,0.5949419196649346,97.0,32.0,95.0
99,99,3_uneven,3,2,10,0.5824593128390597,0.6204465334900118,0.5330933195840029,0.5949419196649346,163.0,55.0,565.0
100,100,5_even,1,2,1,0.6025316455696202,0.5540540540540541,0.6224545724545725,0.6500256163807566,64.0,21.0,47.0
101,101,5_even,2,2,1,0.6025316455696202,0.580952380952381,0.6224545724545725,0.6500256163807566,64.0,21.0,49.0
102,102,5_even,3,2,1,0.6025316455696202,0.0,0.6224545724545725,0.6500256163807566,64.0,21.0,7.0
103,103,5_even,4,2,1,0.6025316455696202,0.6515151515151515,0.6224545724545725,0.6500256163807566,64.0,21.0,79.0
104,104,5_even,5,2,1,0.6025316455696202,0.7032967032967034,0.6224545724545725,0.6500256163807566,68.0,24.0,146.0
105,105,5_even,1,2,2,0.604882459312839,0.5405405405405406,0.624054549054549,0.65293068706966,64.0,21.0,47.0
106,106,5_even,2,2,2,0.604882459312839,0.5857142857142857,0.624054549054549,0.65293068706966,64.0,21.0,49.0
107,107,5_even,3,2,2,0.604882459312839,0.0,0.624054549054549,0.65293068706966,64.0,21.0,7.0
108,108,5_even,4,2,2,0.604882459312839,0.6666666666666666,0.624054549054549,0.65293068706966,64.0,21.0,89.0
109,109,5_even,5,2,2,0.604882459312839,0.7032967032967034,0.624054549054549,0.65293068706966,68.0,24.0,146.0
110,110,5_even,1,2,3,0.5996383363471971,0.5405405405405406,0.6190761940761941,0.6501169382419383,64.0,21.0,41.0
111,111,5_even,2,2,3,0.5996383363471971,0.580952380952381,0.6190761940761941,0.6501169382419383,64.0,21.0,49.0
112,112,5_even,3,2,3,0.5996383363471971,0.0,0.6190761940761941,0.6501169382419383,64.0,21.0,7.0
113,113,5_even,4,2,3,0.5996383363471971,0.6515151515151515,0.6190761940761941,0.6501169382419383,64.0,21.0,84.0
114,114,5_even,5,2,3,0.5996383363471971,0.7032967032967034,0.6190761940761941,0.6501169382419383,68.0,24.0,146.0
115,115,5_even,1,2,4,0.6003616636528029,0.5405405405405406,0.6228307728307728,0.6509521158911402,64.0,21.0,49.0
116,116,5_even,2,2,4,0.6003616636528029,0.5904761904761905,0.6228307728307728,0.6509521158911402,64.0,21.0,50.0
117,117,5_even,3,2,4,0.6003616636528029,0.0,0.6228307728307728,0.6509521158911402,64.0,21.0,7.0
118,118,5_even,4,2,4,0.6003616636528029,0.6515151515151515,0.6228307728307728,0.6509521158911402,64.0,21.0,84.0
119,119,5_even,5,2,4,0.6003616636528029,0.7087912087912088,0.6228307728307728,0.6509521158911402,68.0,24.0,145.0
120,120,5_even,1,2,5,0.6057866184448463,0.527027027027027,0.6221996471996472,0.6551417202793349,64.0,21.0,47.0
121,121,5_even,2,2,5,0.6057866184448463,0.5904761904761905,0.6221996471996472,0.6551417202793349,64.0,21.0,48.0
122,122,5_even,3,2,5,0.6057866184448463,0.0,0.6221996471996472,0.6551417202793349,64.0,21.0,7.0
123,123,5_even,4,2,5,0.6057866184448463,0.6515151515151515,0.6221996471996472,0.6551417202793349,64.0,21.0,86.0
124,124,5_even,5,2,5,0.6057866184448463,0.7197802197802198,0.6221996471996472,0.6551417202793349,68.0,24.0,146.0
125,125,5_even,1,2,6,0.6050632911392405,0.527027027027027,0.6203057078057078,0.6555792678049731,64.0,21.0,41.0
126,126,5_even,2,2,6,0.6050632911392405,0.5904761904761905,0.6203057078057078,0.6555792678049731,64.0,21.0,48.0
127,127,5_even,3,2,6,0.6050632911392405,0.0,0.6203057078057078,0.6555792678049731,64.0,21.0,7.0
128,128,5_even,4,2,6,0.6050632911392405,0.6439393939393939,0.6203057078057078,0.6555792678049731,64.0,21.0,84.0
129,129,5_even,5,2,6,0.6050632911392405,0.7197802197802198,0.6203057078057078,0.6555792678049731,68.0,24.0,146.0
130,130,5_even,1,2,7,0.6,0.527027027027027,0.6112397737397737,0.6431680792361907,64.0,21.0,41.0
131,131,5_even,2,2,7,0.6,0.5761904761904761,0.6112397737397737,0.6431680792361907,64.0,21.0,49.0
132,132,5_even,3,2,7,0.6,0.0,0.6112397737397737,0.6431680792361907,64.0,21.0,6.0
133,133,5_even,4,2,7,0.6,0.6439393939393939,0.6112397737397737,0.6431680792361907,64.0,21.0,87.0
134,134,5_even,5,2,7,0.6,0.6978021978021978,0.6112397737397737,0.6431680792361907,68.0,24.0,146.0
135,135,5_even,1,2,8,0.6021699819168174,0.5405405405405406,0.6204498204498204,0.6500448178362289,64.0,21.0,48.0
136,136,5_even,2,2,8,0.6021699819168174,0.580952380952381,0.6204498204498204,0.6500448178362289,64.0,21.0,49.0
137,137,5_even,3,2,8,0.6021699819168174,0.0,0.6204498204498204,0.6500448178362289,64.0,21.0,6.0
138,138,5_even,4,2,8,0.6021699819168174,0.6515151515151515,0.6204498204498204,0.6500448178362289,64.0,21.0,84.0
139,139,5_even,5,2,8,0.6021699819168174,0.7087912087912088,0.6204498204498204,0.6500448178362289,68.0,24.0,145.0
140,140,5_even,1,2,9,0.5996383363471971,0.527027027027027,0.6156978156978157,0.646168328737136,64.0,21.0,47.0
141,141,5_even,2,2,9,0.5996383363471971,0.580952380952381,0.6156978156978157,0.646168328737136,64.0,21.0,49.0
142,142,5_even,3,2,9,0.5996383363471971,0.0,0.6156978156978157,0.646168328737136,64.0,21.0,7.0
143,143,5_even,4,2,9,0.5996383363471971,0.6515151515151515,0.6156978156978157,0.646168328737136,64.0,21.0,85.0
144,144,5_even,5,2,9,0.5996383363471971,0.7032967032967034,0.6156978156978157,0.646168328737136,68.0,24.0,146.0
145,145,5_even,1,2,10,0.6007233273056057,0.5540540540540541,0.626026001026001,0.6532486563446316,64.0,21.0,43.0
146,146,5_even,2,2,10,0.6007233273056057,0.5952380952380952,0.626026001026001,0.6532486563446316,64.0,21.0,49.0
147,147,5_even,3,2,10,0.6007233273056057,0.0,0.626026001026001,0.6532486563446316,64.0,21.0,6.0
148,148,5_even,4,2,10,0.6007233273056057,0.6515151515151515,0.626026001026001,0.6532486563446316,64.0,21.0,86.0
149,149,5_even,5,2,10,0.6007233273056057,0.7032967032967034,0.626026001026001,0.6532486563446316,68.0,24.0,145.0
150,150,5_uneven,1,2,1,0.5952983725135624,0.0,0.5750247744856909,0.6305029200539725,16.0,5.0,0.0
151,151,5_uneven,2,2,1,0.5952983725135624,0.0,0.5750247744856909,0.6305029200539725,32.0,10.0,0.0
152,152,5_uneven,3,2,1,0.5952983725135624,0.6216216216216216,0.5750247744856909,0.6305029200539725,64.0,21.0,43.0
153,153,5_uneven,4,2,1,0.5952983725135624,0.4540816326530612,0.5750247744856909,0.6305029200539725,81.0,27.0,45.0
154,154,5_uneven,5,2,1,0.5952983725135624,0.64937106918239,0.5750247744856909,0.6305029200539725,131.0,45.0,441.0
155,155,5_uneven,1,2,2,0.5985533453887885,0.0,0.5805774970195455,0.6341146961877502,16.0,5.0,0.0
156,156,5_uneven,2,2,2,0.5985533453887885,0.0,0.5805774970195455,0.6341146961877502,32.0,10.0,0.0
157,157,5_uneven,3,2,2,0.5985533453887885,0.6351351351351351,0.5805774970195455,0.6341146961877502,64.0,21.0,41.0
158,158,5_uneven,4,2,2,0.5985533453887885,0.4540816326530612,0.5805774970195455,0.6341146961877502,81.0,27.0,45.0
159,159,5_uneven,5,2,2,0.5985533453887885,0.6525157232704403,0.5805774970195455,0.6341146961877502,131.0,45.0,438.0
160,160,5_uneven,1,2,3,0.5925858951175407,0.0,0.5765971015297161,0.6349298625892978,16.0,5.0,0.0
161,161,5_uneven,2,2,3,0.5925858951175407,0.0,0.5765971015297161,0.6349298625892978,32.0,10.0,0.0
162,162,5_uneven,3,2,3,0.5925858951175407,0.6216216216216216,0.5765971015297161,0.6349298625892978,64.0,21.0,39.0
163,163,5_uneven,4,2,3,0.5925858951175407,0.4540816326530612,0.5765971015297161,0.6349298625892978,81.0,27.0,43.0
164,164,5_uneven,5,2,3,0.5925858951175407,0.6540880503144654,0.5765971015297161,0.6349298625892978,131.0,45.0,433.0
165,165,5_uneven,1,2,4,0.5911392405063292,0.0,0.5716783398724099,0.6269310237795578,16.0,5.0,0.0
166,166,5_uneven,2,2,4,0.5911392405063292,0.0,0.5716783398724099,0.6269310237795578,32.0,10.0,0.0
167,167,5_uneven,3,2,4,0.5911392405063292,0.6351351351351351,0.5716783398724099,0.6269310237795578,64.0,21.0,44.0
168,168,5_uneven,4,2,4,0.5911392405063292,0.4336734693877551,0.5716783398724099,0.6269310237795578,81.0,27.0,45.0
169,169,5_uneven,5,2,4,0.5911392405063292,0.6462264150943396,0.5716783398724099,0.6269310237795578,131.0,45.0,432.0
170,170,5_uneven,1,2,5,0.5985533453887885,0.0,0.5815707891179589,0.6395986055735714,16.0,5.0,0.0
171,171,5_uneven,2,2,5,0.5985533453887885,0.0,0.5815707891179589,0.6395986055735714,32.0,10.0,0.0
172,172,5_uneven,3,2,5,0.5985533453887885,0.6216216216216216,0.5815707891179589,0.6395986055735714,64.0,21.0,39.0
173,173,5_uneven,4,2,5,0.5985533453887885,0.4642857142857143,0.5815707891179589,0.6395986055735714,81.0,27.0,43.0
174,174,5_uneven,5,2,5,0.5985533453887885,0.6588050314465409,0.5815707891179589,0.6395986055735714,131.0,45.0,429.0
175,175,5_uneven,1,2,6,0.6007233273056057,0.0,0.5871235116518135,0.6436310837596305,16.0,5.0,0.0
176,176,5_uneven,2,2,6,0.6007233273056057,0.0,0.5871235116518135,0.6436310837596305,32.0,10.0,0.0
177,177,5_uneven,3,2,6,0.6007233273056057,0.6351351351351351,0.5871235116518135,0.6436310837596305,64.0,21.0,41.0
178,178,5_uneven,4,2,6,0.6007233273056057,0.4642857142857143,0.5871235116518135,0.6436310837596305,81.0,27.0,43.0
179,179,5_uneven,5,2,6,0.6007233273056057,0.6619496855345912,0.5871235116518135,0.6436310837596305,131.0,45.0,440.0
180,180,5_uneven,1,2,7,0.5974683544303797,0.0,0.5799984620739338,0.6354679996189431,16.0,5.0,0.0
181,181,5_uneven,2,2,7,0.5974683544303797,0.0,0.5799984620739338,0.6354679996189431,32.0,10.0,0.0
182,182,5_uneven,3,2,7,0.5974683544303797,0.6216216216216216,0.5799984620739338,0.6354679996189431,64.0,21.0,41.0
183,183,5_uneven,4,2,7,0.5974683544303797,0.4642857142857143,0.5799984620739338,0.6354679996189431,81.0,27.0,44.0
184,184,5_uneven,5,2,7,0.5974683544303797,0.6540880503144654,0.5799984620739338,0.6354679996189431,131.0,45.0,435.0
185,185,5_uneven,1,2,8,0.5965641952983726,0.0,0.5829306395344132,0.6333643882346939,16.0,5.0,0.0
186,186,5_uneven,2,2,8,0.5965641952983726,0.0,0.5829306395344132,0.6333643882346939,32.0,10.0,0.0
187,187,5_uneven,3,2,8,0.5965641952983726,0.6351351351351351,0.5829306395344132,0.6333643882346939,64.0,21.0,42.0
188,188,5_uneven,4,2,8,0.5965641952983726,0.4642857142857143,0.5829306395344132,0.6333643882346939,81.0,27.0,42.0
189,189,5_uneven,5,2,8,0.5965641952983726,0.64937106918239,0.5829306395344132,0.6333643882346939,131.0,45.0,439.0
190,190,5_uneven,1,2,9,0.5996383363471971,0.0,0.585294478151621,0.64592416131825,16.0,5.0,0.0
191,191,5_uneven,2,2,9,0.5996383363471971,0.0,0.585294478151621,0.64592416131825,32.0,10.0,0.0
192,192,5_uneven,3,2,9,0.5996383363471971,0.6351351351351351,0.585294478151621,0.64592416131825,64.0,21.0,40.0
193,193,5_uneven,4,2,9,0.5996383363471971,0.4540816326530612,0.585294478151621,0.64592416131825,81.0,27.0,45.0
194,194,5_uneven,5,2,9,0.5996383363471971,0.6666666666666666,0.585294478151621,0.64592416131825,131.0,45.0,437.0
195,195,5_uneven,1,2,10,0.593128390596745,0.0,0.5760729925150411,0.6330426120929353,16.0,5.0,0.0
196,196,5_uneven,2,2,10,0.593128390596745,0.0,0.5760729925150411,0.6330426120929353,32.0,10.0,0.0
197,197,5_uneven,3,2,10,0.593128390596745,0.6216216216216216,0.5760729925150411,0.6330426120929353,64.0,21.0,42.0
198,198,5_uneven,4,2,10,0.593128390596745,0.4540816326530612,0.5760729925150411,0.6330426120929353,81.0,27.0,44.0
199,199,5_uneven,5,2,10,0.593128390596745,0.6525157232704403,0.5760729925150411,0.6330426120929353,131.0,45.0,429.0
200,200,central,-1,2,1,0.5734177215189873,-1.0,-1.0,-1.0,324.0,108.0,1584.0
201,201,central,-1,2,2,0.5755877034358047,-1.0,-1.0,-1.0,324.0,108.0,1590.0
202,202,central,-1,2,3,0.5730560578661844,-1.0,-1.0,-1.0,324.0,108.0,1583.0
203,203,central,-1,2,4,0.5770343580470163,-1.0,-1.0,-1.0,324.0,108.0,1594.0
204,204,central,-1,2,5,0.5748643761301989,-1.0,-1.0,-1.0,324.0,108.0,1588.0
205,205,central,-1,2,6,0.5759493670886076,-1.0,-1.0,-1.0,324.0,108.0,1591.0
206,206,central,-1,2,7,0.5730560578661844,-1.0,-1.0,-1.0,324.0,108.0,1583.0
207,207,central,-1,2,8,0.5741410488245932,-1.0,-1.0,-1.0,324.0,108.0,1586.0
208,208,central,-1,2,9,0.5734177215189873,-1.0,-1.0,-1.0,324.0,108.0,1584.0
209,209,central,-1,2,10,0.57124773960217,-1.0,-1.0,-1.0,324.0,108.0,1578.0
0,0,2_even,1,3,1,0.6223320158102766,0.7373737373737373,0.6739753302253302,0.6582078507272808,162.0,54.0,290.0
1,1,2_even,2,3,1,0.6223320158102766,0.6105769230769231,0.6739753302253302,0.6582078507272808,162.0,54.0,482.0
2,2,2_even,1,3,2,0.61699604743083,0.7247474747474747,0.6658593142968143,0.651443983353163,162.0,54.0,290.0
3,3,2_even,2,3,2,0.61699604743083,0.6069711538461539,0.6658593142968143,0.651443983353163,162.0,54.0,478.0
4,4,2_even,1,3,3,0.6223320158102766,0.7196969696969697,0.6699446386946387,0.657265195994174,162.0,54.0,288.0
5,5,2_even,2,3,3,0.6223320158102766,0.6201923076923077,0.6699446386946387,0.657265195994174,162.0,54.0,485.0
6,6,2_even,1,3,4,0.6227272727272727,0.73989898989899,0.675838918026418,0.6599493440632475,162.0,54.0,288.0
7,7,2_even,2,3,4,0.6227272727272727,0.6117788461538461,0.675838918026418,0.6599493440632475,162.0,54.0,478.0
8,8,2_even,1,3,5,0.6211462450592885,0.7297979797979798,0.6713893745143745,0.6567490974720088,162.0,54.0,287.0
9,9,2_even,2,3,5,0.6211462450592885,0.6129807692307693,0.6713893745143745,0.6567490974720088,162.0,54.0,479.0
10,10,2_even,1,3,6,0.6191699604743083,0.7247474747474747,0.6676621989121989,0.6538368586708431,162.0,54.0,291.0
11,11,2_even,2,3,6,0.6191699604743083,0.6105769230769231,0.6676621989121989,0.6538368586708431,162.0,54.0,477.0
12,12,2_even,1,3,7,0.6201581027667984,0.7373737373737373,0.671571484071484,0.6557412930949992,162.0,54.0,292.0
13,13,2_even,2,3,7,0.6201581027667984,0.6057692307692307,0.671571484071484,0.6557412930949992,162.0,54.0,477.0
14,14,2_even,1,3,8,0.6209486166007905,0.7373737373737373,0.6733743686868687,0.6575411915377736,162.0,54.0,289.0
15,15,2_even,2,3,8,0.6209486166007905,0.609375,0.6733743686868687,0.6575411915377736,162.0,54.0,479.0
16,16,2_even,1,3,9,0.6201581027667984,0.7222222222222222,0.6676014957264957,0.6538930429128739,162.0,54.0,288.0
17,17,2_even,2,3,9,0.6201581027667984,0.6129807692307693,0.6676014957264957,0.6538930429128739,162.0,54.0,481.0
18,18,2_even,1,3,10,0.6223320158102766,0.7348484848484849,0.673914627039627,0.6588382086126932,162.0,54.0,292.0
19,19,2_even,2,3,10,0.6223320158102766,0.6129807692307693,0.673914627039627,0.6588382086126932,162.0,54.0,484.0
20,20,2_uneven,1,3,1,0.6179841897233201,0.7416666666666667,0.6711942257217848,0.6130472116911311,81.0,27.0,85.0
21,21,2_uneven,2,3,1,0.6179841897233201,0.6007217847769029,0.6711942257217848,0.6130472116911311,243.0,81.0,887.0
22,22,2_uneven,1,3,2,0.6213438735177865,0.7416666666666667,0.6733267716535434,0.6168230646426928,81.0,27.0,84.0
23,23,2_uneven,2,3,2,0.6213438735177865,0.60498687664042,0.6733267716535434,0.6168230646426928,243.0,81.0,886.0
24,24,2_uneven,1,3,3,0.6179841897233201,0.7416666666666667,0.6711942257217848,0.6127659048976966,81.0,27.0,84.0
25,25,2_uneven,2,3,3,0.6179841897233201,0.6007217847769029,0.6711942257217848,0.6127659048976966,243.0,81.0,899.0
26,26,2_uneven,1,3,4,0.6191699604743083,0.75,0.6756889763779528,0.6141430365682817,81.0,27.0,84.0
27,27,2_uneven,2,3,4,0.6191699604743083,0.6013779527559056,0.6756889763779528,0.6141430365682817,243.0,81.0,894.0
28,28,2_uneven,1,3,5,0.6160079051383399,0.7416666666666667,0.6702099737532808,0.6109780511142828,81.0,27.0,84.0
29,29,2_uneven,2,3,5,0.6160079051383399,0.598753280839895,0.6702099737532808,0.6109780511142828,243.0,81.0,898.0
30,30,2_uneven,1,3,6,0.6215415019762845,0.75,0.6779855643044619,0.6183038760063249,81.0,27.0,84.0
