,Unnamed: 0,Name,client,split_seed,forest_seed,c_central,cindex_on_global_model,global_c_index_mean,global_c_index_weighted,training_samples,test_samples,concordant_pairs
107,107,5_even,3,1,2,0.814337287261475,0.7610062893081762,0.8274652094998444,0.825515544412472,75.0,25.0,117.0
108,108,5_even,4,1,2,0.814337287261475,0.8778625954198473,0.8274652094998444,0.825515544412472,75.0,25.0,112.0
109,109,5_even,5,1,2,0.814337287261475,0.806282722513089,0.8274652094998444,0.825515544412472,75.0,25.0,148.0
110,110,5_even,1,1,3,0.8078906652913873,0.7486033519553073,0.8198544273346292,0.817283791164983,75.0,25.0,132.0
111,111,5_even,2,1,3,0.8078906652913873,0.937984496124031,0.8198544273346292,0.817283791164983,75.0,25.0,124.0
112,112,5_even,3,1,3,0.8078906652913873,0.7547169811320755,0.8198544273346292,0.817283791164983,75.0,25.0,116.0
113,113,5_even,4,1,3,0.8078906652913873,0.8778625954198473,0.8198544273346292,0.817283791164983,75.0,25.0,112.0
114,114,5_even,5,1,3,0.8078906652913873,0.7801047120418848,0.8198544273346292,0.817283791164983,75.0,25.0,146.0
115,115,5_even,1,1,4,0.8066013408973698,0.7541899441340782,0.8182987627595993,0.8166057552827922,75.0,25.0,132.0
116,116,5_even,2,1,4,0.8066013408973698,0.9457364341085271,0.8182987627595993,0.8166057552827922,75.0,25.0,123.0
117,117,5_even,3,1,4,0.8066013408973698,0.7484276729559748,0.8182987627595993,0.8166057552827922,75.0,25.0,117.0
118,118,5_even,4,1,4,0.8066013408973698,0.8473282442748091,0.8182987627595993,0.8166057552827922,75.0,25.0,111.0
119,119,5_even,5,1,4,0.8066013408973698,0.7958115183246073,0.8182987627595993,0.8166057552827922,75.0,25.0,148.0
120,120,5_even,1,1,5,0.8125322331098505,0.7597765363128491,0.8232241107670264,0.8217550502899739,75.0,25.0,131.0
121,121,5_even,2,1,5,0.8125322331098505,0.937984496124031,0.8232241107670264,0.8217550502899739,75.0,25.0,124.0
122,122,5_even,3,1,5,0.8125322331098505,0.7547169811320755,0.8232241107670264,0.8217550502899739,75.0,25.0,117.0
123,123,5_even,4,1,5,0.8125322331098505,0.8625954198473282,0.8232241107670264,0.8217550502899739,75.0,25.0,113.0
124,124,5_even,5,1,5,0.8125322331098505,0.8010471204188482,0.8232241107670264,0.8217550502899739,75.0,25.0,148.0
125,125,5_even,1,1,6,0.8104693140794224,0.7597765363128491,0.8204395315745544,0.8187891464568566,75.0,25.0,132.0
126,126,5_even,2,1,6,0.8104693140794224,0.937984496124031,0.8204395315745544,0.8187891464568566,75.0,25.0,122.0
127,127,5_even,3,1,6,0.8104693140794224,0.7484276729559748,0.8204395315745544,0.8187891464568566,75.0,25.0,117.0
